class,cap-shape,cap-surface,cap-color,odor,gill-spacing,gill-size,gill-color,stalk-shape,ring-number,ring-type,spore-print-color,population,habitat
e,x,f,e,n,c,b,n,t,o,p,k,v,d
e,f,s,w,n,w,b,k,t,o,e,n,a,g
e,x,y,n,n,c,b,n,t,o,p,k,v,d
e,x,f,g,n,c,b,w,t,o,p,k,y,d
e,x,f,n,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,p,t,o,p,n,y,d
e,f,f,n,n,c,b,n,t,o,p,k,y,d
e,x,f,n,n,c,b,u,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,n,y,d
p,f,s,w,p,c,n,w,e,o,p,n,v,u
e,x,f,g,n,c,b,w,t,o,p,k,v,d
e,f,s,w,n,w,b,k,t,o,e,k,s,g
e,x,s,g,n,w,b,p,t,o,e,n,s,g
e,x,f,g,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,n,t,o,p,k,y,d
e,x,f,e,n,c,b,n,t,o,p,k,v,d
e,x,y,g,n,c,b,n,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,x,f,n,n,c,b,w,t,o,p,n,v,d
p,x,f,g,f,c,b,h,e,o,l,h,y,d
e,x,y,e,n,c,b,w,t,o,p,k,y,d
e,x,f,n,n,w,b,h,t,o,e,k,a,g
p,x,s,w,p,c,n,n,e,o,p,n,v,g
e,x,y,g,n,c,b,p,t,o,p,n,y,d
e,f,f,n,n,c,b,n,t,o,p,n,v,d
e,x,f,n,n,c,b,p,t,o,p,k,y,d
e,x,y,g,n,c,b,u,t,o,p,k,v,d
e,x,y,g,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,n,v,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,x,f,g,n,c,b,u,t,o,p,k,v,d
e,f,f,g,n,c,b,n,t,o,p,n,y,d
e,x,y,e,n,c,b,u,t,o,p,n,y,d
e,x,f,e,n,c,b,n,t,o,p,k,y,d
p,x,s,w,p,c,n,n,e,o,p,k,v,g
e,f,f,g,n,c,b,n,t,o,p,k,v,d
e,x,f,g,n,c,b,p,t,o,p,k,v,d
e,f,y,e,n,c,b,w,t,o,p,k,v,d
e,f,y,g,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,n,v,d
e,x,y,e,n,c,b,w,t,o,p,n,y,d
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,x,y,e,n,c,b,w,t,o,p,k,y,d
e,f,f,g,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,p,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,n,v,d
e,x,y,g,n,c,b,n,t,o,p,k,v,d
e,x,f,g,n,c,b,u,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,x,y,n,n,c,b,u,t,o,p,k,y,d
e,x,y,n,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,p,t,o,p,k,v,d
e,x,f,n,n,c,b,u,t,o,p,n,y,d
e,x,f,n,n,c,b,p,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,k,y,d
e,f,f,g,n,c,b,n,t,o,p,n,y,d
e,x,f,e,n,c,b,u,t,o,p,n,y,d
e,f,f,n,n,c,b,p,t,o,p,n,v,d
p,x,s,p,c,c,n,g,e,o,p,k,v,d
e,x,f,e,n,c,b,u,t,o,p,n,y,d
e,f,f,n,n,c,b,w,t,o,p,k,y,d
e,x,f,n,n,c,b,w,t,o,p,k,y,d
e,f,f,e,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,n,t,o,p,k,y,d
e,x,f,g,n,c,b,w,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,p,t,o,p,k,v,d
e,x,f,g,n,c,b,u,t,o,p,n,y,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,x,f,e,n,c,b,u,t,o,p,n,v,d
e,f,y,n,n,c,b,p,t,o,p,k,y,d
e,f,y,e,n,c,b,u,t,o,p,k,v,d
e,x,y,g,n,c,b,u,t,o,p,n,y,d
e,x,y,g,n,c,b,w,t,o,p,k,y,d
e,x,f,g,n,c,b,n,t,o,p,k,y,d
p,x,f,g,f,c,b,h,e,o,l,h,y,g
e,x,y,n,n,c,b,u,t,o,p,k,v,d
e,x,y,e,n,c,b,p,t,o,p,n,y,d
e,x,f,n,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,p,t,o,p,n,y,d
e,f,f,n,n,c,b,p,t,o,p,k,v,d
e,f,f,g,n,c,b,n,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,x,y,g,n,c,b,w,t,o,p,n,y,d
e,x,f,g,n,w,b,k,t,o,e,n,a,g
e,x,y,g,n,c,b,n,t,o,p,k,y,d
e,x,f,e,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,p,t,o,p,k,v,d
e,x,y,e,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,p,t,o,p,n,v,d
e,x,f,n,n,c,b,p,t,o,p,k,y,d
e,x,y,e,n,c,b,w,t,o,p,n,v,d
e,x,f,n,n,c,b,w,t,o,p,k,v,d
e,f,f,g,n,c,b,p,t,o,p,k,y,d
e,x,y,g,n,c,b,n,t,o,p,k,y,d
e,x,y,g,n,c,b,u,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,n,y,d
e,x,f,g,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,p,t,o,p,n,v,d
e,x,y,e,n,c,b,p,t,o,p,k,v,d
e,x,f,n,n,c,b,u,t,o,p,k,y,d
e,x,y,g,n,c,b,w,t,o,p,k,v,d
e,f,f,g,n,c,b,p,t,o,p,k,v,d
e,x,f,g,n,c,b,p,t,o,p,n,v,d
e,x,f,n,n,c,b,w,t,o,p,k,v,d
e,x,y,g,n,c,b,w,t,o,p,n,v,d
e,x,y,g,n,c,b,p,t,o,p,n,y,d
e,x,y,e,n,c,b,n,t,o,p,n,v,d
e,x,y,n,n,c,b,w,t,o,p,k,v,d
e,x,y,g,n,c,b,u,t,o,p,k,y,d
p,f,y,n,p,c,n,k,e,o,p,k,s,u
e,x,s,g,n,w,b,n,t,o,e,n,s,g
e,x,f,g,n,c,b,u,t,o,p,k,v,d
e,x,f,e,n,c,b,n,t,o,p,k,y,d
p,x,s,p,c,w,n,u,e,o,p,n,s,d
e,x,y,n,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,p,t,o,p,n,y,d
e,x,y,e,n,c,b,u,t,o,p,k,v,d
e,x,s,w,n,w,b,k,t,o,e,n,s,g
e,f,f,g,n,c,b,p,t,o,p,n,v,d
e,x,y,g,n,c,b,n,t,o,p,n,v,d
e,x,y,g,n,c,b,n,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,n,y,d
e,x,y,g,n,c,b,n,t,o,p,k,v,d
e,x,y,g,n,c,b,w,t,o,p,n,v,d
e,x,f,e,n,c,b,p,t,o,p,k,y,d
p,f,y,w,p,c,n,p,e,o,p,n,v,u
e,f,f,n,n,c,b,u,t,o,p,n,y,d
e,x,f,e,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,n,t,o,p,n,v,d
e,x,y,g,n,c,b,p,t,o,p,k,v,d
e,f,s,w,n,w,b,h,t,o,e,k,s,g
e,x,f,n,n,w,b,k,t,o,e,n,a,g
e,x,f,n,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,n,t,o,p,n,v,d
e,x,y,e,n,c,b,p,t,o,p,n,y,d
e,x,y,e,n,c,b,u,t,o,p,n,y,d
e,x,y,e,n,c,b,p,t,o,p,n,y,d
e,f,f,n,n,c,b,w,t,o,p,k,y,d
e,x,f,g,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,w,t,o,p,k,v,d
e,f,f,e,n,c,b,n,t,o,p,n,y,d
e,x,y,e,n,c,b,w,t,o,p,n,v,d
p,x,s,w,c,w,n,p,e,o,p,n,s,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,f,f,n,n,c,b,u,t,o,p,k,v,d
e,x,y,n,n,c,b,p,t,o,p,k,v,d
e,x,f,e,n,c,b,w,t,o,p,k,y,d
e,f,s,w,n,w,b,n,t,o,e,n,s,g
e,x,y,g,n,c,b,u,t,o,p,n,y,d
e,x,f,e,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,n,t,o,p,n,v,d
e,f,f,n,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,n,t,o,p,k,y,d
e,x,y,g,n,c,b,n,t,o,p,n,y,d
e,x,y,n,n,c,b,n,t,o,p,k,v,d
e,x,f,g,n,c,b,u,t,o,p,n,y,d
e,x,y,n,n,c,b,w,t,o,p,k,y,d
e,x,y,n,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,p,t,o,p,n,y,d
e,x,y,g,n,c,b,n,t,o,p,n,v,d
e,x,y,e,n,c,b,w,t,o,p,k,y,d
e,x,y,n,n,c,b,n,t,o,p,k,y,d
p,x,f,g,f,c,b,g,e,o,l,h,y,p
e,f,f,g,n,c,b,u,t,o,p,k,v,d
e,x,y,e,n,c,b,u,t,o,p,k,v,d
p,x,f,g,f,c,b,h,e,o,l,h,v,d
e,x,y,e,n,c,b,n,t,o,p,k,v,d
e,x,f,e,n,c,b,n,t,o,p,k,v,d
p,x,f,g,f,c,b,h,e,o,l,h,y,d
p,x,f,p,c,w,n,n,e,o,p,n,s,d
e,x,f,g,n,c,b,u,t,o,p,k,v,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,x,f,g,n,c,b,u,t,o,p,n,v,d
e,x,y,g,n,c,b,w,t,o,p,k,y,d
e,x,y,g,n,c,b,n,t,o,p,n,v,d
e,f,f,g,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,w,t,o,p,n,y,d
e,x,f,e,n,c,b,p,t,o,p,k,v,d
e,x,f,n,n,c,b,w,t,o,p,k,y,d
e,x,y,n,n,c,b,u,t,o,p,k,v,d
e,f,f,n,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,u,t,o,p,n,v,d
e,f,f,g,n,c,b,n,t,o,p,k,y,d
e,x,f,g,n,c,b,p,t,o,p,k,y,d
e,x,y,n,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,u,t,o,p,n,v,d
e,x,y,g,n,c,b,n,t,o,p,n,v,d
e,x,y,n,n,c,b,u,t,o,p,k,y,d
p,x,f,w,c,c,n,g,e,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,w,t,o,p,n,v,d
e,x,y,n,n,c,b,n,t,o,p,n,y,d
e,f,f,g,n,c,b,n,t,o,p,k,v,d
e,x,f,e,n,c,b,w,t,o,p,k,y,d
p,x,f,g,f,c,b,p,e,o,l,h,y,d
e,x,y,e,n,c,b,n,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,n,v,d
e,f,y,e,n,c,b,w,t,o,p,k,v,d
e,x,f,e,n,c,b,p,t,o,p,n,v,d
p,x,f,g,f,c,b,p,e,o,l,h,v,g
e,x,y,n,n,c,b,w,t,o,p,n,y,d
e,x,y,n,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,n,t,o,p,k,y,d
e,x,y,g,n,c,b,u,t,o,p,n,y,d
e,x,y,n,n,c,b,n,t,o,p,k,y,d
e,x,f,g,n,c,b,p,t,o,p,k,y,d
e,x,y,e,n,c,b,n,t,o,p,k,y,d
e,x,y,e,n,c,b,n,t,o,p,k,v,d
e,x,y,g,n,c,b,p,t,o,p,n,v,d
e,f,f,e,n,c,b,n,t,o,p,n,v,d
e,f,f,n,n,c,b,n,t,o,p,k,v,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,x,y,g,n,c,b,p,t,o,p,n,v,d
e,x,y,g,n,c,b,w,t,o,p,n,y,d
e,x,f,e,n,c,b,u,t,o,p,k,v,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,p,t,o,p,n,v,d
e,x,y,e,n,c,b,p,t,o,p,k,y,d
e,x,y,n,n,c,b,n,t,o,p,n,v,d
e,f,f,n,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
p,x,f,g,f,c,b,g,e,o,l,h,v,p
e,x,f,g,n,c,b,n,t,o,p,k,y,d
e,x,y,n,n,c,b,w,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,n,y,d
e,x,y,g,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,f,f,g,n,c,b,n,t,o,p,k,y,d
e,x,y,n,n,c,b,n,t,o,p,k,v,d
e,x,f,e,n,c,b,w,t,o,p,k,y,d
e,f,f,n,n,c,b,n,t,o,p,n,v,d
p,x,f,g,f,c,b,g,e,o,l,h,v,p
e,x,f,e,n,c,b,p,t,o,p,n,v,d
e,f,f,n,n,c,b,n,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,k,y,d
e,x,f,e,n,c,b,n,t,o,p,n,v,d
e,x,y,e,n,c,b,p,t,o,p,k,y,d
e,f,y,g,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,u,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,n,y,d
e,f,f,g,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,k,y,d
e,x,y,g,n,c,b,p,t,o,p,n,y,d
e,x,y,g,n,c,b,u,t,o,p,n,y,d
e,x,f,n,n,c,b,w,t,o,p,n,y,d
e,x,y,e,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,n,t,o,p,n,v,d
e,x,f,n,n,c,b,n,t,o,p,n,y,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,p,t,o,p,n,v,d
e,x,f,g,n,c,b,w,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,n,v,d
p,x,f,g,c,c,n,g,e,o,p,n,v,d
e,f,f,g,n,c,b,n,t,o,p,n,v,d
e,x,f,n,n,c,b,w,t,o,p,n,y,d
e,f,s,n,n,w,b,p,t,o,e,k,a,g
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,x,y,g,n,c,b,n,t,o,p,n,y,d
e,f,y,g,n,c,b,w,t,o,p,n,v,d
e,x,y,g,n,c,b,w,t,o,p,n,v,d
e,f,y,e,n,c,b,p,t,o,p,n,v,d
e,x,y,g,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,n,v,d
e,f,f,g,n,c,b,n,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,p,t,o,p,n,v,d
e,x,y,e,n,c,b,w,t,o,p,k,v,d
e,f,y,n,n,c,b,u,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,n,y,d
e,x,f,g,n,c,b,u,t,o,p,n,y,d
e,f,f,g,n,c,b,p,t,o,p,k,y,d
e,f,f,w,n,w,b,h,t,o,e,k,s,g
e,x,y,n,n,c,b,p,t,o,p,n,v,d
e,x,f,g,n,c,b,u,t,o,p,k,y,d
e,f,y,e,n,c,b,n,t,o,p,n,y,d
e,x,f,e,n,c,b,w,t,o,p,k,v,d
e,x,y,n,n,c,b,u,t,o,p,n,y,d
e,f,y,n,n,c,b,w,t,o,p,k,y,d
e,x,y,g,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,w,t,o,p,k,v,d
e,x,y,e,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,p,t,o,p,k,v,d
e,x,y,e,n,c,b,w,t,o,p,k,v,d
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,x,f,e,n,c,b,p,t,o,p,n,v,d
e,x,f,e,n,c,b,p,t,o,p,n,v,d
e,f,f,n,n,c,b,p,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,k,v,d
e,x,f,g,n,c,b,p,t,o,p,k,v,d
e,x,y,g,n,c,b,u,t,o,p,k,y,d
e,x,y,n,n,c,b,n,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,k,y,d
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,x,f,g,n,c,b,u,t,o,p,n,y,d
e,x,f,e,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,n,t,o,p,n,y,d
e,x,f,e,n,c,b,p,t,o,p,n,v,d
e,f,f,n,n,c,b,w,t,o,p,n,y,d
e,f,f,n,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,k,v,d
e,x,f,g,n,c,b,n,t,o,p,k,v,d
e,x,f,e,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,u,t,o,p,n,y,d
e,f,f,g,n,c,b,n,t,o,p,k,y,d
e,f,f,n,n,c,b,p,t,o,p,n,v,d
e,x,y,n,n,c,b,n,t,o,p,n,y,d
e,f,f,n,n,c,b,u,t,o,p,k,v,d
p,x,f,p,c,c,n,p,e,o,p,n,v,d
e,x,f,e,n,c,b,p,t,o,p,k,y,d
e,x,f,n,n,c,b,w,t,o,p,n,v,d
e,x,y,e,n,c,b,w,t,o,p,n,y,d
e,f,f,n,n,c,b,n,t,o,p,n,v,d
e,f,f,n,n,c,b,w,t,o,p,k,y,d
e,x,y,g,n,c,b,w,t,o,p,k,v,d
e,f,s,n,n,w,b,n,t,o,e,n,a,g
e,x,y,g,n,c,b,w,t,o,p,k,y,d
e,x,y,n,n,c,b,w,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,k,v,d
e,f,f,g,n,c,b,p,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,n,y,d
e,f,f,n,n,c,b,p,t,o,p,k,y,d
p,x,f,g,f,c,b,h,e,o,l,h,y,g
e,x,y,e,n,c,b,w,t,o,p,n,v,d
e,x,f,g,n,c,b,u,t,o,p,k,v,d
e,x,f,e,n,c,b,n,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,k,y,d
e,x,y,e,n,c,b,n,t,o,p,k,v,d
e,f,f,n,n,c,b,w,t,o,p,n,y,d
e,f,f,n,n,c,b,u,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,k,v,d
e,x,f,e,n,c,b,u,t,o,p,n,y,d
e,x,y,e,n,c,b,w,t,o,p,k,v,d
e,x,y,n,n,c,b,n,t,o,p,k,y,d
e,x,y,g,n,c,b,u,t,o,p,k,v,d
e,x,y,n,n,c,b,u,t,o,p,k,v,d
e,x,y,e,n,c,b,p,t,o,p,n,y,d
e,x,f,e,n,c,b,u,t,o,p,n,y,d
e,x,f,e,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,p,t,o,p,n,v,d
e,x,y,n,n,c,b,p,t,o,p,k,y,d
e,x,f,e,n,c,b,p,t,o,p,n,y,d
e,f,f,e,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,w,t,o,p,k,y,d
e,x,y,e,n,c,b,u,t,o,p,k,v,d
e,x,f,n,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,n,t,o,p,n,y,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,x,y,n,n,c,b,p,t,o,p,n,v,d
e,f,y,e,n,c,b,n,t,o,p,k,v,d
e,x,y,n,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,p,t,o,p,n,y,d
e,x,y,g,n,c,b,u,t,o,p,n,y,d
e,f,y,g,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,u,t,o,p,n,y,d
e,x,s,g,n,w,b,h,t,o,e,k,s,g
e,f,f,n,n,c,b,n,t,o,p,n,y,d
e,x,y,g,n,c,b,w,t,o,p,n,y,d
e,x,y,g,n,c,b,n,t,o,p,k,y,d
e,x,f,n,n,c,b,u,t,o,p,k,y,d
e,x,f,e,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,n,t,o,p,k,y,d
e,x,y,n,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,w,t,o,p,k,y,d
e,x,y,e,n,c,b,u,t,o,p,k,y,d
e,x,y,n,n,c,b,u,t,o,p,n,y,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,x,f,e,n,c,b,u,t,o,p,k,y,d
e,f,y,n,n,c,b,p,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,n,v,d
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,k,v,d
e,x,y,n,n,c,b,u,t,o,p,k,y,d
e,x,y,g,n,c,b,n,t,o,p,n,y,d
p,x,f,g,c,c,n,p,e,o,p,k,v,d
e,x,y,n,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,p,t,o,p,n,y,d
e,x,y,n,n,c,b,n,t,o,p,k,y,d
e,x,y,g,n,c,b,w,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,p,t,o,p,n,v,d
e,f,f,n,n,c,b,w,t,o,p,k,y,d
e,x,y,n,n,c,b,n,t,o,p,n,v,d
e,f,f,n,n,c,b,p,t,o,p,k,y,d
e,f,f,n,n,c,b,w,t,o,p,n,y,d
e,f,y,g,n,c,b,u,t,o,p,k,y,d
e,x,f,g,n,c,b,u,t,o,p,k,y,d
e,x,y,g,n,c,b,w,t,o,p,k,y,d
e,x,y,g,n,c,b,u,t,o,p,n,v,d
e,f,f,n,n,c,b,u,t,o,p,n,v,d
e,x,f,g,n,c,b,n,t,o,p,n,v,d
p,x,f,g,f,c,b,g,e,o,l,h,v,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,x,y,g,n,c,b,w,t,o,p,k,y,d
e,x,f,g,n,c,b,u,t,o,p,n,y,d
p,x,f,g,f,c,b,g,e,o,l,h,y,d
e,f,f,n,n,c,b,u,t,o,p,n,v,d
e,x,y,e,n,c,b,n,t,o,p,n,v,d
e,x,y,n,n,c,b,u,t,o,p,k,v,d
e,x,f,e,n,c,b,p,t,o,p,k,v,d
e,x,f,e,n,c,b,p,t,o,p,n,y,d
e,x,y,n,n,c,b,p,t,o,p,n,v,d
e,f,f,n,n,c,b,n,t,o,p,k,v,d
e,x,f,e,n,c,b,n,t,o,p,n,v,d
e,x,f,g,n,c,b,w,t,o,p,k,v,d
e,f,f,n,n,c,b,u,t,o,p,k,y,d
e,x,y,e,n,c,b,p,t,o,p,n,v,d
e,x,f,g,n,c,b,u,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,k,v,d
e,f,f,n,n,c,b,n,t,o,p,k,y,d
e,x,f,n,n,c,b,w,t,o,p,n,y,d
e,x,y,e,n,c,b,w,t,o,p,n,y,d
e,f,s,g,n,w,b,p,t,o,e,k,s,g
e,x,y,e,n,c,b,p,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,n,y,d
e,x,y,e,n,c,b,w,t,o,p,k,y,d
e,x,f,g,n,c,b,u,t,o,p,n,v,d
e,f,f,n,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,w,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,n,v,d
e,x,f,g,n,c,b,w,t,o,p,k,v,d
p,x,f,w,c,w,n,g,e,o,p,n,s,d
e,x,y,e,n,c,b,p,t,o,p,n,y,d
e,x,f,e,n,c,b,n,t,o,p,k,v,d
e,x,y,n,n,c,b,w,t,o,p,n,y,d
e,f,f,w,n,w,b,h,t,o,e,n,s,g
e,x,f,g,n,c,b,n,t,o,p,n,y,d
e,f,f,g,n,c,b,n,t,o,p,n,v,d
e,x,f,g,n,c,b,w,t,o,p,n,y,d
e,f,y,e,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,n,t,o,p,k,y,d
e,x,y,n,n,c,b,n,t,o,p,k,v,d
e,x,y,e,n,c,b,n,t,o,p,n,v,d
e,x,f,e,n,c,b,n,t,o,p,n,v,d
e,f,y,e,n,c,b,n,t,o,p,k,v,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,x,y,g,n,c,b,p,t,o,p,n,v,d
e,x,y,g,n,c,b,p,t,o,p,n,y,d
e,x,f,g,n,c,b,n,t,o,p,n,v,d
e,x,f,e,n,c,b,w,t,o,p,n,v,d
e,x,f,n,n,c,b,w,t,o,p,k,y,d
e,f,f,n,n,w,b,n,t,o,e,k,s,g
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,x,y,g,n,c,b,n,t,o,p,n,y,d
e,x,y,n,n,c,b,u,t,o,p,k,v,d
e,x,f,g,n,c,b,p,t,o,p,n,y,d
e,x,y,e,n,c,b,n,t,o,p,n,y,d
e,f,f,n,n,c,b,u,t,o,p,k,v,d
e,x,y,g,n,c,b,u,t,o,p,k,y,d
e,f,f,g,n,c,b,p,t,o,p,n,v,d
e,x,f,e,n,c,b,u,t,o,p,k,v,d
e,f,f,n,n,c,b,n,t,o,p,k,v,d
e,x,y,g,n,c,b,p,t,o,p,n,y,d
e,x,y,n,n,c,b,p,t,o,p,n,y,d
e,x,y,e,n,c,b,w,t,o,p,k,v,d
e,x,f,e,n,c,b,u,t,o,p,k,y,d
e,x,f,n,n,c,b,u,t,o,p,n,v,d
e,f,f,n,n,c,b,n,t,o,p,k,y,d
e,x,y,g,n,c,b,n,t,o,p,k,v,d
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,f,f,n,n,c,b,w,t,o,p,n,v,d
e,f,f,n,n,c,b,n,t,o,p,n,y,d
e,x,y,e,n,c,b,u,t,o,p,k,y,d
e,x,f,g,n,c,b,u,t,o,p,k,y,d
e,x,f,g,n,c,b,u,t,o,p,k,v,d
p,x,f,p,c,w,n,u,e,o,p,k,v,d
e,x,y,n,n,c,b,p,t,o,p,n,y,d
e,x,f,e,n,c,b,p,t,o,p,n,v,d
e,f,s,n,n,w,b,p,t,o,e,n,s,g
e,x,y,g,n,c,b,p,t,o,p,k,y,d
e,x,y,g,n,c,b,u,t,o,p,k,y,d
e,x,f,n,n,c,b,u,t,o,p,k,y,d
e,f,f,g,n,c,b,n,t,o,p,n,y,d
e,x,f,g,n,c,b,w,t,o,p,n,v,d
e,x,y,n,n,c,b,w,t,o,p,k,y,d
e,x,f,e,n,c,b,w,t,o,p,n,y,d
e,x,f,n,n,c,b,u,t,o,p,n,v,d
e,f,f,g,n,c,b,n,t,o,p,n,v,d
e,f,f,n,n,c,b,w,t,o,p,n,y,d
e,x,y,g,n,c,b,w,t,o,p,n,v,d
e,x,y,e,n,c,b,u,t,o,p,n,y,d
e,x,y,g,n,c,b,p,t,o,p,k,v,d
e,f,f,g,n,c,b,p,t,o,p,k,y,d
e,x,f,e,n,c,b,u,t,o,p,n,y,d
p,x,s,p,c,w,n,u,e,o,p,k,s,d
e,f,y,n,n,c,b,w,t,o,p,k,v,d
e,x,y,e,n,c,b,w,t,o,p,k,v,d
